PREFIXO: ;E3-003
NOME DO POSTO: ;AGUA BRANCA
MUNICÍPIO: ;SAO PAULO
CURSO D'ÁGUA: ;TIETE,R
LATITUDE: ;23°30'57"
LONGITUDE: ;46°40'51"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  01/1988;  3,4;  0,0;  0,0;  0,0;  9,3;  0,0; 55,8;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0; 23,1;  0,0;  0,0; 10,5;  0,0;  0,0;  0,0; 46,1;  3,5; 48,3; 27,9;  0,0;  0,0;0,0;0,0;1,3;55,8;238,3
  02/1988;  3,8;  0,3;  0,0;  0,0;  3,5;  0,0; 13,5; 13,8; 23,4; 25,5; 25,0;  0,0;  0,0;  3,7; 24,4;  0,1;129,3; 10,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,6; 20,0;  8,2;13,9;---;---;129,3;321,4
  03/1988; 22,5; 15,9; 19,9; 13,7;  0,0;  0,0;  0,4;  0,0;  4,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,1; 79,5; 19,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;79,5;177,5
  04/1988;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,4;  0,7;  0,0;  0,0;  0,0;  7,5; 47,0;  0,0;  0,0; 24,2;  0,0; 10,9; 15,1;  3,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;5,8;0,0;---;47,0;120,6
  05/1988;  0,0;  0,0;  0,0;  0,0;  3,9;  2,0;  1,6;  0,0;  4,1;  0,0;  0,0;  0,0;  5,2;  8,2;  0,0;  0,0; 12,7;  5,1;  0,5;  0,0;  0,0;  5,8; 14,8; 34,5;  9,3;  0,0;  0,4; 16,0;20,9;32,1;3,1;34,5;180,2
  06/1988;  0,0;  0,0;  0,0;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,4;  7,6;  0,0;  0,0;  0,0;  0,0;  0,0; 10,9;  0,0;  0,0;  0,0; 10,3;  0,0;  0,0;  0,0;0,0;0,0;---;27,4;66,1
  07/1988;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;1,1;1,5
  08/1988;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;2,0;2,2
  09/1988;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,1;  2,6;  4,3;  4,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;2,9;0,0;---;14,1;28,6
  10/1988;  0,0;  0,0;  0,0;  0,0; 11,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,2;  4,9;  5,9;  0,0;  0,0;  0,0;  4,7;  0,0; 38,1;  2,9;  0,5;  1,7;  0,0;  0,0; 63,6;  2,7;  8,3;0,0;0,0;0,4;63,6;160,4
  11/1988; 16,2;  8,3;  0,0;  0,0;  0,0;  0,0;  0,0; 24,9;  0,0;  0,0;  0,0;  0,0;  4,7;  0,6;  7,9;  0,0;  0,0;  0,0;  0,0;  3,4;  0,0;  1,4;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0;0,0;0,0;---;24,9;76,4
  12/1988;  0,0;  5,4;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,0;  0,0;  0,0;  0,0;  0,0;  1,6; 67,4; 34,8;  0,0; 42,2;  7,9; 25,7;  0,6;  0,4;0,0;0,0;0,0;67,4;203,8
  01/1989;  0,7;  0,9;  0,0; 19,0; 29,9; 53,6;  9,7;  1,4;  8,8; 39,4;  3,1;  5,5;  0,0; 21,3;  0,4; 12,8;  0,0;  0,0;  1,2;  0,0;  0,0;  0,0; 64,9; 12,8; 34,5;  0,0;  0,0;  6,2;0,0;0,0;0,0;64,9;326,1
  02/1989;  0,0;  0,6;  0,4;  3,2; 13,6;  0,2;  0,0;  7,8; 56,6;  0,8; 16,2; 56,4;  0,8; 15,6; 16,6;  0,0;  0,0;  0,0;  0,0; 11,9;  0,0;  0,0;  0,8;  0,0; 13,8; 16,6;  0,0; 26,2;---;---;---;56,6;258,1
  03/1989;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8; 25,8;  0,4;  0,0;  0,0;  9,4;  0,0;  0,0; 34,8;  0,0; 15,0; 38,3;  0,0;  0,0;  8,2; 16,2;  0,0;  0,0; 21,6;  0,0;  0,0;0,0;1,3;0,0;38,3;173,4
  04/1989;  0,6;  1,8; 11,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 40,2;  3,6;  0,6;  0,0;  0,0;  0,0;  0,0; 88,1;  0,8;  1,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;0,0;0,0;---;88,1;148,8
  05/1989;  0,0;  1,2;  0,0;  0,0;  1,2;  0,0;  1,6;  2,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,8;  0,0;  1,6;0,0;0,0;0,0;27,8;36,2
  06/1989;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0; 28,6;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;0,0;0,0;---;28,6;32,0
  07/1989;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,9; 44,2; 27,6;4,6;12,3;0,0;44,2;105,6
  08/1989;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,2;0,0;0,0;0,0;0,8;1,1
  09/1989; 14,4;  7,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,7;  0,8;  0,0;  5,6; 12,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,4;  0,0;0,0;0,0;---;14,4;64,1
  10/1989;  0,0;  0,0;  0,0; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,6; 33,8;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;2,7;---;---
  11/1989;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,0;  4,5; 20,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0; 18,9;  0,0;  0,0;  0,0;  0,0;  0,0; 12,0;0,0;0,0;---;20,8;61,6
  12/1989;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 29,3; 25,0;  0,0;  5,4;  0,0;  7,1;  0,0;  0,0;  0,0; 22,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,0; 22,0;3,3;0,7;17,3;29,3;152,4
  01/1990; 10,0; 21,6; 14,3;  0,0;  8,2; 11,9; 10,1;  0,0;  0,0;  5,0;  7,5;  8,8;  1,9;  0,0; 10,0; 13,0;  0,0;  0,0;  0,0;  0,0;  0,0; 42,5; 57,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,3;0,0;0,0;57,0;222,1
  02/1990;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0;  1,5;  0,0; 29,9;  0,0; 15,1; 73,1;  0,0; 15,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 61,2;  3,0;  0,0;  0,0;  0,0;  3,5;---;---;---;73,1;212,0
  03/1990;  1,0;  0,0; 37,5;  2,5;  3,5;  0,0;  7,5;  5,7;  0,0;  7,0; 10,9; 11,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 35,4;  1,3; 52,0;  5,5;  3,1;  0,0;  0,0;  1,2;  0,0;0,0;0,0;0,0;52,0;185,6
  04/1990;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;30,0;41,7;---;41,7;71,7
  05/1990;  0,0; 14,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0; 15,0;  0,1;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;15,0;34,0
  06/1990;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,6;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;16,0;29,6
  07/1990;  0,0;  0,0;  0,0;  0,0; 70,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  4,2;  3,6;  0,0; 20,4;  4,6;  0,0;  3,6;  7,4;  2,3;  0,0;  0,1;  0,0;0,0;0,0;0,0;70,4;117,0
  08/1990;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,5;  0,0;  0,0; 32,4;  0,0;  0,0;  2,4;  0,0;  0,0;  0,0;  0,0;  5,4;0,0;0,0;0,0;32,4;45,7
  09/1990;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 22,6; 55,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;55,0;77,6
  10/1990;  2,5;  3,0;  0,0;  0,0; 17,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,6;  0,2;  0,0;  0,2;  0,0;  1,0;  0,1;  9,5; 12,7; 20,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;20,3;76,2
  11/1990;  0,0;  0,0;  0,0;  0,0;  9,2;  0,0;  2,3;  0,0;  0,0;  0,0; 61,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 29,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;61,2;102,0
  12/1990;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3; 35,0;  4,5;  0,0;  0,0;  0,0;  0,0; 36,3; 22,5;  0,0;  0,0;  0,0;  0,0;  0,0; 13,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;36,3;111,9
  01/1991;  0,0;  6,9;  0,0; 10,0; 14,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,1;  0,0;  0,0;  3,9; 66,5;  1,0;  4,5;  0,0;  0,0;  0,0;  0,0;  1,1;  0,0;  0,0; 33,3; 33,2; 21,2;0,0;0,0;0,0;66,5;210,9
  02/1991;  1,1;  1,5;  1,0;  6,1; 10,3; 10,7; 29,3; 12,1; 32,0;  0,0;  0,0; 42,1;  5,7;  0,0;  0,0;  0,0;  0,0; 14,0; 35,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 47,5;---;---;---;47,5;248,6
  03/1991;  8,0;  7,6; 23,8; 20,0; 79,2;  5,6;  5,0;  5,0; 12,0;  0,0;  0,0; 55,2;  0,0; 14,2;  0,0;  0,0;  0,0;  0,0;  0,0; 59,1;  0,0; 22,3;  1,7; 10,0; 16,7; 30,0; 16,2; 29,0;27,0;2,5;2,0;79,2;452,1
  04/1991;  4,5;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  2,3;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  3,2; 20,2;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0; 74,5; 25,2; 19,0;  0,0;0,0;0,8;---;74,5;162,7
  05/1991;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  3,3; 15,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;15,2;27,0
  06/1991;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  6,5;  5,0;  7,0;  3,0; 27,2;  0,0;  0,1;  0,0;10,4;1,4;---;27,2;63,9
  07/1991;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,8;  0,0; 13,0;  4,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;13,0;25,1
  08/1991;  0,0;  1,8;  1,1;  0,0;  0,0;  0,0;  3,3; 16,2; 27,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;27,7;50,1
  09/1991;  0,1;  2,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,2;  8,8;  0,0;  0,0;  0,0;  4,5;  0,0; 12,0;  0,0;  0,0;3,1;24,2;---;24,2;58,2
  10/1991; 24,4;  0,0;  7,9;  0,0;  0,0; 48,2; 62,1;  0,0;  0,8;  4,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;62,1;150,4
  11/1991;  0,8;  8,8;  2,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  7,3;  0,0;  0,0; 21,1;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,3;---;21,1;41,3
  12/1991; 11,8;  5,2;  0,0;  0,0;  0,0; 19,0; 18,5;  0,0;  0,0;  7,9; 28,5;  0,5;  0,0;  0,0;  0,0; 10,5;  7,8;  0,0;  3,2; 16,9;  0,0;  0,0; 23,3;  0,3;  0,0;  3,0; 14,0; 14,0;0,0;0,0;2,8;28,5;187,2
  01/1992;  4,0;  0,0;  0,4; 50,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0; 16,8;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,1;  0,0;  0,0;  0,0;  0,0;  8,0;0,0;30,4;0,0;50,0;135,7
  02/1992; 20,3;  0,0;  0,0;  6,5;  9,0; 10,5;  0,0;  8,1;  5,0; 20,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0;  1,3;  0,0; 26,0; 17,5;  0,0;  0,0;  0,0;  0,0; 40,9;  0,0;  5,5;1,0;---;---;40,9;181,6
  03/1992;  0,0;  7,8;  1,4;  2,8;  5,9;  0,3;  0,0; 13,2;  5,2;  7,7;  4,4;  0,0;  1,1;  0,0;  1,5;  0,0;  6,8;  3,0;  0,3; 43,6;  0,0;  0,0;  0,0;  1,1; 15,7;  0,4;  0,8;  0,5;0,0;58,2;4,7;58,2;186,4
  04/1992;  7,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  7,4;  0,0;  0,0;  0,3;  0,0;  0,0;  5,1;  0,0;  3,8;  1,6;  0,0;  0,0;  0,0;  0,0;  0,0;  8,4;---;---;---;---;---;---
  05/1992;---;---;---;  0,0;---;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,7;  1,6;  0,0;  0,0;  0,0;  0,0;  4,0;  6,8;  0,0;  0,0;  8,9;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;---;---
  06/1992;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,2;0,0;---;14,4;14,6
  07/1992;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  3,5; 10,0;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,5;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;10,0;19,4
  08/1992;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,0;  0,0;  0,0;  0,0;  2,0;  3,7;  0,0;  0,0;  6,4;  7,6;  0,3;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;7,6;21,6
  09/1992;  0,0;  2,2;  0,2;  0,0;  0,0;  5,0; 14,0;  1,3;  0,0;  0,0;  4,5;  4,3;  5,5;  0,0; 19,4; 37,8;  0,0;  0,0;  2,7;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  8,9;  0,0;  2,7;0,6;0,0;---;37,8;110,6
  10/1992;  0,0;  3,5;  8,9;  0,6;  0,0;  0,0; 31,3;  3,5;  1,7;  0,0;  0,0;  9,5; 17,3;  0,0;  0,0;  0,0;  0,0; 46,0;  6,4;  0,0;  1,3;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  4,6;5,3;30,5;12,1;46,0;182,8
  11/1992;  0,0;  0,5;  0,4;  0,0; 24,3;  2,8;  6,0;  2,2; 20,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,7;  0,0;  0,0;  0,0;  0,0;  0,0; 28,9;  0,0; 11,8; 36,7;  2,1;  0,0;0,0;0,0;---;36,7;159,9
  12/1992;  6,4; 20,8;  0,4;  0,0;  0,0;  0,0; 16,5;  0,0;  0,0;  0,0; 53,1; 40,8;  0,9;  0,0;  0,0;  0,0;  0,0;  2,4;  0,1; 45,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;53,1;186,9
  01/1993;  0,0;  0,0;  0,0; 12,3;  0,2;  2,7; 26,4;  0,0;  0,0; 13,5;  4,7;  6,1;  1,5; 32,0;  0,0;  0,0;  0,0; 11,3; 40,6;  0,0; 72,0;  0,0;  0,0;  0,0; 25,5;  0,0;  0,0;  8,1;0,0;0,0;2,5;72,0;259,4
  02/1993;  3,8;  0,0;  2,7; 28,8;  0,8;  1,0;  2,0;  2,8;  0,9;  0,0;  1,3;  0,8;  6,4; 45,6;  8,6; 19,5; 16,1;  2,4; 10,0; 41,5;  0,0; 11,7; 10,9; 16,5;  0,0;  0,0;  0,0;  8,9;---;---;---;45,6;243,0
  03/1993;  0,0;  0,0;  2,5;  0,0;  6,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;  2,3; 12,2;  0,9;  0,0;  1,8; 30,5; 15,3;  0,0;  0,0;  0,0;16,5;3,8;0,0;30,5;95,5
  04/1993;  0,0;  5,9; 11,8;  0,0;  0,0;  3,3;  0,0;  0,0; 22,7;  0,0;  0,0;  0,0; 69,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,3;  2,4;  0,0;  0,0;  0,0;0,0;0,0;---;69,2;136,6
  05/1993;  0,0;  1,1; 12,8;  0,0;  0,0; 10,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,5; 14,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,9;0,0;0,0;0,0;14,1;51,0
  06/1993; 50,0;  5,7;  0,0;  0,0;  3,5;  1,8;  0,7;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
  08/1993;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;  0,0;  0,0;  0,0;  0,0; 25,6; 24,5;  0,0;  0,0;  0,0;0,0;---;---;---;---
  09/1993;---;---;---;---;---;---;---;---;  0,0;  2,3;  2,8;  1,8;  0,0;  0,0;  4,2; 17,6;  1,2;  0,0;  0,0;  0,0; 52,0; 11,0; 19,7;  5,6; 28,2;  0,0; 13,0;  0,0;0,0;0,0;---;---;---
  10/1993;  0,0;  0,0; 13,2; 14,0; 40,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 57,7;  0,0;  5,5;  0,0;  0,0;  0,0;  0,0;  0,0; 35,2;  0,0;  0,0;0,0;0,0;0,0;57,7;166,1
  11/1993;  0,0;  1,7;  0,0;  0,0;  0,0;  0,0;  6,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 36,0;  0,8;  0,0;  0,0;  0,0;  0,0; 10,8;  0,0;  1,8;  0,0;  7,8;0,0;0,0;---;36,0;65,2
  12/1993;  3,8; 17,9;  0,0;  0,0;  0,0;  0,0;  4,9;  0,0;  0,0;  2,8; 13,3;  0,0;  0,0;  0,0;  3,6;  0,0;  0,0;  0,4;  0,0; 24,1; 11,6;  0,0;  0,0;  0,0;  5,5;  0,0;  0,0;  0,0;---;---;---;---;---
  04/1994;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;  0,0; 25,1;  7,6;  0,0;  2,2;  0,0;  0,0;  0,0;0,0;0,0;---;---;---
  05/1994;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,1;  3,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,8;  0,0;  0,0;  0,0;  0,0; 19,9;---;---;---;---;---;---
  06/1994;---;---;---;---;---;---;---;---;---;---;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,9;  0,0;  0,0;  4,8;  0,0;  0,0;  0,0;0,0;0,0;---;---;---
  07/1994;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,5; 14,8;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;14,8;27,8
  08/1994;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/1994;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,1;0,0;0,0;---;0,4;0,5
  10/1994;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,7;  0,0;  0,0;  0,0;  4,5;  0,0;  0,0; 17,6;  0,0;  0,0;  0,0;  1,4; 14,3; 30,9; 10,0;5,8;0,0;0,0;30,9;92,5
  11/1994;  0,0;  1,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 39,0;  0,0;  4,8;  4,8;  2,5; 16,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 31,1;23,3;0,0;---;39,0;123,6
  12/1994;  0,0;  0,0;  0,0;  0,0; 12,6; 35,3; 49,3;  0,6;  0,0;  0,0;  0,0;  4,4; 18,3;  0,0;  0,0;  0,0;  0,0; 26,2; 20,1;  0,0;  0,0; 32,5; 38,5;  0,0;  0,0;  0,0;  0,0; 26,0;0,0;0,1;20,5;49,3;284,4
  01/1995; 28,1;  7,2;  5,0; 16,4;  1,2;  4,2;  0,0;  0,0;  4,5;  7,2;  3,1; 38,3;  1,3; 29,0; 30,4;  0,0;  0,0;  0,3;  2,0;  5,0;  3,0;  2,4;  0,1;  0,0;  0,0;  0,0;138,5;  4,2;0,0;0,0;44,7;138,5;376,1
  02/1995;  4,0; 13,7; 77,1;  4,6; 33,1; 26,4; 33,2; 15,8; 22,6; 14,4;  1,5;  0,0; 19,0; 17,3;  6,1;  0,0;  8,4;  7,0; 12,6; 49,6; 18,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  1,3;---;---;---;77,1;394,7
  03/1995;  0,0;  8,7;  0,2; 20,4;  0,0;  0,0;  1,1;  0,0;  0,0; 56,7;  0,0;  0,2;  0,0; 13,9;  0,3; 31,0;  0,0;  0,0;  0,0;  1,6;  0,0;  0,0;  0,2;  2,5; 11,2;  0,0;  0,0;  0,0;0,0;41,2;62,2;62,2;251,4
  04/1995;  8,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0; 13,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;17,0;48,8
  05/1995;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0; 26,6;  0,0;  5,4; 14,4;  0,0;  0,0;  0,0;  0,0;  0,0;  1,7;  3,9;  5,1;  0,0;  0,0;  0,0;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;26,6;59,1
